province,hhid,qty_rice_harvested,area_rice_harvested
5,HID402032,2800,0.7
17,HID402077,1500,1
15,HID402113,2500,0.85
8,HID402319,7000,1.4
21,HID402346,10850,1
2,HID402353,9000,5.5
4,HID402356,800,0.5
12,HID402420,0,0
6,HID402449,720,0.3
3,HID402462,0,0
25,HID402485,0,0
3,HID402487,0,0
15,HID402528,3000,3
10,HID402679,2475,0.45
5,HID402718,4180,3.5
2,HID402734,0,0
17,HID402760,0,0
5,HID402811,3000,1.5
1,HID402984,10000,6
17,HID403057,500,0.5
7,HID403069,2000,0.8
5,HID403100,3200,2.5
20,HID403288,3000,1.36
15,HID403364,4130,4.75
25,HID403376,4800,0.8
12,HID403433,375,0.25
18,HID403462,0,0
10,HID403527,0,0
25,HID403557,2000,1
24,HID403666,0,0
14,HID403716,6500,1.7
14,HID403796,3000,1.6
17,HID403929,0,0
6,HID403960,1500,0.47
4,HID404068,9000,2.7499
15,HID404216,1000,0.2
15,HID404358,2000,0.9
8,HID404461,0,0
14,HID404659,0,0
5,HID404720,0,0
21,HID404886,13000,2
6,HID404927,250,0.3
14,HID404993,0,0
25,HID405094,350,0.2
2,HID405213,0,0
3,HID405216,0,0
2,HID405218,4000,4
11,HID405241,0,0
14,HID405243,3800,1.52
20,HID405329,2500,1
3,HID405359,0,0
9,HID405402,0,0
7,HID405443,56000,7
13,HID405639,0,0
6,HID405642,1450,0.9
10,HID405674,3000,1
14,HID405693,13200,1.5
3,HID405694,0,0
15,HID405755,3000,2
14,HID405843,1500,0.2875
8,HID405849,1500,0.2
25,HID405851,0,0
5,HID405864,2000,0.8
12,HID405927,0,0
10,HID406082,0,0
7,HID406316,3000,1.5
21,HID406701,650,0.35
1,HID406795,0,0
9,HID406867,0,0
3,HID406917,0,0
12,HID406959,600,0.3
20,HID407055,6050,2.07
3,HID407074,1500,0.9
2,HID407086,10500,5.5
2,HID407127,6000,1.99
3,HID407219,0,0
14,HID407261,20000,2.5
21,HID407297,5000,1.7
14,HID407333,9600,3.3
14,HID407401,1000,1.6
,HID407419,0,0
20,HID407565,20900,8
14,HID407566,1000,0.2
21,HID407569,1200,0.32
25,HID407749,0,0
20,HID407764,5000,1.2
21,HID407772,1500,0.6
20,HID407871,1632,1.08
17,HID407873,0,0
2,HID407899,4000,3
18,HID408164,0,0
25,HID408208,0,0
13,HID408370,2500,2
6,HID408431,0,0
17,HID408762,0,0
10,HID408853,0,0
17,HID408982,500,1
1,HID409036,0,0
9,HID409073,0,0
21,HID409080,3000,1.5
21,HID409193,390,0.1
7,HID409345,5250,3.35
8,HID409352,0,0
10,HID409489,0,0
14,HID409507,0,0
7,HID409694,2650,0.96
22,HID409722,1000,1
20,HID409944,3000,1.5
2,HID409947,1200,0.32
2,HID410069,1000,2
12,HID410113,800,0.095
14,HID410155,4000,1.2
20,HID410191,1500,0.38
20,HID410628,0,0
25,HID410742,1000,0.2
23,HID410799,1100,0.35
18,HID410985,0,0
25,HID411075,3370,1.5
2,HID411100,0,0
14,HID411230,0,0
5,HID411276,300,0.27
20,HID411296,675,1.1
17,HID411397,0,0
12,HID411467,0,0
12,HID411672,0,0
,HID411841,0,0
12,HID411974,210,0.2
15,HID412021,350,0.3
7,HID412030,0,0
13,HID412068,0,0
10,HID412107,1000,0.4
5,HID412165,3000,0.88
4,HID412410,900,1
6,HID412446,11200,5.6
1,HID412447,300,0.8
6,HID412506,4000,2.2
8,HID412548,0,0
12,HID412869,0,0
14,HID413047,180,0.19
17,HID413105,1500,2
22,HID413170,0,0
7,HID413308,5200,1.4972
2,HID413476,2000,1.2
7,HID414157,840,0.17
14,HID414220,2500,1
14,HID414261,4000,1
3,HID414281,1000,0.21
14,HID414322,9000,1.4
4,HID414439,2100,1.1
21,HID414480,0,0
14,HID414502,2000,0.9
15,HID414550,7000,3
7,HID414677,1060,0.3
8,HID414915,1500,0.4
20,HID415029,5000,2.7
12,HID415058,1400,0.4
20,HID415128,350,0.2
16,HID415366,1500,2
3,HID415532,3500,1.4
25,HID415652,1800,0.6
2,HID415728,4000,3.0999
7,HID415855,1040,0.3025
25,HID415877,400,0.7
13,HID416010,0,0
6,HID416193,6000,1
20,HID416297,1500,0.75
2,HID416332,800,0.32
,HID416339,1500,0.5
20,HID416409,6000,1.53
7,HID416635,250,0.24
21,HID416686,32700,3.7
6,HID416749,70,0.5
6,HID416792,0,0
20,HID416810,5000,2.82
8,HID416899,0,0
2,HID416911,0,0
4,HID416956,2500,0.83
5,HID417093,0,0
5,HID417298,1500,1
4,HID417418,6000,1
25,HID417446,0,0
2,HID417709,1300,0.3
3,HID417743,0,0
7,HID417837,420,0.2
2,HID417917,0,0
14,HID418063,0,0
9,HID418128,0,0
19,HID418150,0,0
8,HID418245,0,0
25,HID418253,1800,0.6
1,HID418364,800,1.7
25,HID418368,1200,0.4
16,HID418525,0,0
2,HID418633,10000,5
2,HID418755,0,0
7,HID419024,700,0.25
15,HID419026,1000,2
7,HID419028,250,0.33
15,HID419320,400,0.13
3,HID419326,0,0
3,HID419369,0,0
14,HID419407,2800,0.75
8,HID419429,0,0
25,HID419488,300,0.5
5,HID419494,400,0.2
8,HID419591,0,0
19,HID419634,0,0
8,HID419650,1000,0.6
14,HID419672,280,0.7
5,HID419687,1500,1.5
11,HID419728,0,0
8,HID419930,0,0
3,HID420029,720,0.4
14,HID420114,1000,0.5
20,HID420137,1950,1.2
20,HID420202,2250,0.9
15,HID420269,7000,4
20,HID420293,600,0.5
5,HID420350,0,0
13,HID420389,7000,4
5,HID420393,1500,0.5
15,HID420436,4200,1.2
6,HID420527,2100,1.5
20,HID420560,1350,1.6
15,HID420630,21000,6
21,HID420665,420,0.14
22,HID420667,2000,1.5
5,HID420692,2750,0.61
3,HID420731,50,0.15
,HID420783,0,0
10,HID420790,8500,2
8,HID420836,0,0
7,HID420844,400,0.12
3,HID420946,3000,1.9
5,HID420978,6000,1.25
3,HID420983,1750,0.7
5,HID421046,0,0
8,HID421067,2000,1
25,HID421271,4000,1.39
6,HID421456,770,0.34
25,HID421477,0,0
25,HID421559,0,0
3,HID421617,0,0
10,HID421680,3000,3
8,HID421725,0,0
21,HID421783,3000,1
7,HID421883,0,0
25,HID421918,0,0
2,HID421935,0,0
4,HID421978,1600,0.9
14,HID422019,0,0
5,HID422057,3000,1.6
24,HID422205,0,0
17,HID422349,6500,2.8
2,HID422354,20000,8
11,HID422366,5000,5.5
12,HID422370,0,0
,HID422383,15000,7.6
7,HID422432,0,0
5,HID422442,0,0
2,HID422518,5000,3
8,HID422585,800,0.117
7,HID422698,600,0.2167
21,HID422772,12000,2
7,HID422792,2150,0.85
17,HID422880,4000,2.4
14,HID422914,5300,1.5
14,HID423099,0,0
4,HID423202,10000,4
3,HID423292,1680,0.6
3,HID423388,0,0
9,HID423570,0,0
19,HID423669,1800,1
7,HID423671,1650,1.13
4,HID423706,0,0
5,HID423730,1650,0.66
5,HID423839,750,0.156
7,HID423860,0,0
5,HID423877,1050,0.53
1,HID423895,2000,1
5,HID423935,3200,1.5
17,HID424059,12000,3
7,HID424085,610,0.35
5,HID424111,0,0
6,HID424221,700,0.5
22,HID424450,0,0
4,HID424504,3500,2.19
25,HID424905,0,0
21,HID424943,0,0
6,HID424958,6000,2
13,HID424988,3000,1.5
14,HID425079,1960,0.72
20,HID425149,2000,2.12
14,HID425230,4000,0.8
3,HID425236,2660,1.16
20,HID425555,1800,2
15,HID425596,3960,2
14,HID425622,3000,0.34
8,HID425655,700,0.2
6,HID425741,2400,3
14,HID425783,21000,1.5
7,HID425808,2010,0.87
12,HID425841,0,0
5,HID425901,750,0.4
19,HID426049,0,0
17,HID426139,2000,1.5
25,HID426226,3000,1.45
1,HID426290,6000,1.5
18,HID426312,0,0
16,HID426357,0,0
25,HID426374,3000,1
20,HID426512,18000,3.9
6,HID426629,0,0
12,HID426726,875,0.3
21,HID426785,0,0
4,HID426789,0,0
8,HID426896,0,0
8,HID427022,0,0
25,HID427238,0,0
1,HID427446,5500,3.5
20,HID427462,0,0
8,HID427478,2100,0.5
5,HID427628,1450,0.5
21,HID427630,1750,0.6
12,HID427651,14490,5
14,HID427656,2200,0.4
17,HID427716,0,0
20,HID427782,7000,1.5
15,HID427825,400,0.15
18,HID427928,0,0
6,HID427976,0,0
17,HID427978,32000,8.4
15,HID428023,0,0
7,HID428091,5850,0.86
3,HID428277,2000,0.3
17,HID428280,2500,1.2
5,HID428321,3500,1.2
25,HID428338,0,0
7,HID428357,3000,0.52
22,HID428381,0,0
2,HID428391,80000,18
14,HID428638,234,0.09
14,HID428669,7000,3.95
14,HID428674,2500,0.5
25,HID428690,2800,1
4,HID428728,1240,0.436
4,HID428796,500,0.5
12,HID428870,2400,1.1
10,HID428931,2500,0.5
2,HID428971,400,2
7,HID429043,2500,0.8768
14,HID429171,2800,0.65
5,HID429320,4000,2.62
5,HID429390,0,0
2,HID429410,4000,2
20,HID429428,0,0
14,HID429440,0,0
17,HID429678,0,0
5,HID429679,750,0.32
5,HID429704,0,0
1,HID429761,0,0
22,HID429799,1500,0.8
21,HID430003,7000,0.77
15,HID430057,5000,1
17,HID430375,0,0
3,HID430415,1440,0.4
2,HID430495,5000,3
6,HID430573,0,0
7,HID430751,1200,0.5
10,HID430896,1000,0.7
12,HID430901,1000,0.25
17,HID431017,1500,1
3,HID431033,0,0
5,HID431036,3500,0.7
17,HID431107,1600,0.65
3,HID431121,700,0.18
17,HID431131,2400,0.5
7,HID431319,750,0.25
18,HID431564,1350,1
2,HID431663,0,0
22,HID431774,160,0.3
14,HID431793,0,0
14,HID431800,250,0.1
23,HID431859,180,0.06
14,HID431891,5000,3
8,HID432070,0,0
8,HID432137,1500,0.4
3,HID432150,2400,1
15,HID432272,500,0.5
2,HID432403,32000,3.19
21,HID432502,770,0.25
10,HID432600,1250,0.5
4,HID432610,1700,2.7664
14,HID432718,40000,4
17,HID433109,480,0.1
23,HID433114,1000,0.5
8,HID433128,0,0
8,HID433365,0,0
5,HID433372,2000,0.8
12,HID433377,600,0.35
3,HID433456,0,0
12,HID433543,0,0
24,HID433562,0,0
25,HID433768,2400,2
3,HID433773,2000,0.5
1,HID433783,2000,2
1,HID433890,5000,2.3
14,HID433924,0,0
14,HID434074,2000,0.5
2,HID434107,0,0
15,HID434374,0,0
5,HID434431,0,0
14,HID434451,2000,0.45
7,HID434487,1375,0.2183
4,HID434535,0,0
20,HID434597,3150,2.43
25,HID434656,0,0
22,HID434690,2400,1.15
15,HID434705,5000,2
25,HID434781,910,0.5
10,HID434939,500,1
20,HID435051,400,0.4
25,HID435110,2000,1
14,HID435124,2000,0.6
18,HID435192,650,0.3
17,HID435214,0,0
12,HID435238,0,0
17,HID435311,1500,1
5,HID435322,1750,2
1,HID435478,480,0.85
21,HID435546,6000,1
14,HID435603,2000,1.3
8,HID435742,1600,0.6
6,HID435774,2800,2.25
14,HID435809,52100,8.5
3,HID435810,5000,1
15,HID436090,1000,0.7
1,HID436150,2000,0.32
13,HID436277,0,0
5,HID436342,800,0.22
6,HID436354,2000,3
8,HID436395,3000,0.74
3,HID436483,8000,0.99
2,HID436543,0,0
18,HID436811,0,0
14,HID436911,2000,1
25,HID437133,200,0.4
25,HID437268,4000,2.5
9,HID437297,0,0
14,HID437458,2800,1.55
12,HID437494,0,0
5,HID437551,700,0.3
2,HID437697,5400,1
11,HID437824,3000,2.5
7,HID437945,1650,0.3
5,HID437983,350,0.11
25,HID438135,4900,2.5
18,HID438169,0,0
14,HID438293,3200,1.2
3,HID438304,0,0
16,HID438330,0,0
10,HID438547,0,0
10,HID438638,0,0
1,HID438642,9500,5
25,HID438788,0,0
1,HID438866,0,0
8,HID438903,0,0
15,HID438930,400,0.7
5,HID438981,2500,1.2
25,HID439007,2000,1.12
17,HID439163,800,0.5
4,HID439569,1500,1.3
15,HID439580,0,0
1,HID439693,5000,3
20,HID439694,1260,0.7
21,HID439842,2400,0.73
5,HID439848,300,0.2
21,HID439985,2500,0.8
4,HID439986,0,0
14,HID439992,3000,1.4
2,HID440095,0,0
3,HID440099,1500,0.35
10,HID440119,500,0.5
17,HID440121,8400,1.65
17,HID440151,4950,5
1,HID440317,0,0
5,HID440360,9400,3
,HID440573,17000,9.7
14,HID440601,23000,2.9
9,HID440618,0,0
6,HID440635,0,0
,HID440794,40000,18
17,HID440909,0,0
1,HID441057,1200,0.5
25,HID441245,0,0
3,HID441249,2000,1
4,HID441275,2500,0.7
6,HID441354,60000,6.5
25,HID441385,0,0
10,HID441403,0,0
5,HID441409,1300,0.5
12,HID441523,666,0.5
14,HID441584,0,0
8,HID441587,0,0
17,HID441602,0,0
2,HID441644,40000,7.5
17,HID441680,0,0
3,HID441723,0,0
10,HID441767,2000,0.7
19,HID441789,0,0
14,HID441893,10000,1
2,HID441894,2000,1
17,HID441908,1640,2
17,HID441952,20500,12.4
3,HID441962,200,0.09
17,HID441991,10000,2.5
2,HID442147,24000,3
11,HID442151,400,0.5
21,HID442205,750,0.1125
17,HID442214,0,0
20,HID442232,0,0
17,HID442312,800,1.5
3,HID442324,0,0
6,HID442341,710,0.4
1,HID442356,5000,1.9
,HID442598,0,0
25,HID442673,0,0
19,HID442705,1900,1
5,HID442796,1150,0.5
24,HID442800,0,0
21,HID442819,600,0.35
14,HID442856,3000,0.6
25,HID442894,6000,2.3
24,HID442925,0,0
5,HID442930,1064,0.38
6,HID442958,1500,1.5
14,HID443036,1620,0.6
21,HID443210,250,0.15
20,HID443317,5000,2
17,HID443393,0,0
8,HID443828,1050,0.36
20,HID443929,4200,2.08
25,HID443984,600,0.2
14,HID444074,20000,5
25,HID444082,0,0
2,HID444093,0,0
13,HID444096,3000,2
,HID444230,0,0
3,HID444459,2000,0.65
25,HID444460,0,0
21,HID444483,1200,0.22
21,HID444533,0,0
6,HID444542,0,0
2,HID444588,0,0
7,HID444600,0,0
11,HID444709,0,0
14,HID444782,0,0
7,HID445188,0,0
21,HID445224,600,0.13
21,HID445291,0,0
2,HID445407,0,0
6,HID445500,4000,3.25
13,HID445508,0,0
7,HID445546,600,0.45
8,HID445676,1000,0.5
4,HID445779,2000,1
3,HID445979,0,0
10,HID446067,300,2
14,HID446117,15000,1.7
5,HID446176,1500,0.62
25,HID446307,500,0.5
13,HID446457,1500,1
1,HID446458,0,0
11,HID446571,1200,0.5
5,HID446628,2800,1
16,HID446685,4000,3.5
5,HID446775,3000,1.9
7,HID446803,2000,0.8
20,HID446957,2250,1.72
7,HID447027,900,0.4
16,HID447070,800,0.5
17,HID447479,855,0.5
11,HID447498,900,1
15,HID447528,6000,3
17,HID447558,2500,2
14,HID447703,40000,11.5
14,HID447774,4800,1.05
17,HID447845,2000,0.8
23,HID447909,900,0.4125
1,HID447912,2000,1
5,HID447949,1250,0.54
2,HID448002,10500,7
15,HID448086,280,0.3
2,HID448089,0,0
17,HID448197,0,0
2,HID448305,2000,5
2,HID448457,0,0
7,HID448512,2590,0.7
16,HID448570,2900,1.5
4,HID448763,1650,0.34
15,HID448975,18000,5
10,HID449020,1500,1
21,HID449111,0,0
7,HID449198,7000,2.15
23,HID449260,0,0
3,HID449372,3000,2.5
25,HID449400,3500,1
7,HID449422,350,0.27
13,HID449595,60,0.006
17,HID449757,6000,4.35
21,HID449774,2800,0.9
17,HID449786,0,0
22,HID449911,0,0
15,HID449963,6850,6.7
3,HID450019,0,0
20,HID450046,1000,0.65
1,HID450261,1000,0.64
25,HID450290,7000,2.84
21,HID450432,350,0.05
13,HID450478,15000,8.5
2,HID450517,8000,6
4,HID450570,1500,0.25
4,HID450648,0,0
7,HID450736,750,0.5
12,HID450812,1000,0.25
20,HID450845,1530,1.44
2,HID451099,4500,1.5
14,HID451228,800,0.75
20,HID451432,1500,0.4
14,HID451464,37000,5
4,HID451490,0,0
6,HID451502,5800,1.8
8,HID451643,0,0
20,HID451692,2870,1.2
3,HID451702,800,0.625
12,HID451730,0,0
3,HID452060,0,0
8,HID452064,0,0
5,HID452096,3000,0.8
7,HID452363,400,0.05
21,HID452425,2500,0.9
3,HID452431,0,0
6,HID452486,0,0
17,HID452554,12000,8
21,HID452630,360,0.2
7,HID452679,45000,7.8
14,HID452703,1250,0.5
8,HID452910,2000,0.54
25,HID452917,1000,0.6
4,HID452978,300,0.2399
20,HID453012,4200,2.3
14,HID453042,12000,1.37
20,HID453142,2000,1
14,HID453194,0,0
14,HID453499,1000,0.3
14,HID453695,3000,0.3
14,HID453765,4000,1.6
1,HID453916,5200,16
2,HID454099,1500,0.64
21,HID454150,2000,0.5
17,HID454300,0,0
3,HID454304,600,0.35
13,HID454329,4000,2.5
7,HID454353,1200,0.36
22,HID454472,0,0
8,HID454491,3000,0.5
25,HID454519,1500,0.5
17,HID454552,5000,1.5
23,HID454586,850,0.17
2,HID454588,2000,3
14,HID454628,2400,0.8
25,HID454854,0,0
10,HID455053,3500,1.5
21,HID455072,400,0.07
8,HID455151,0,0
5,HID455191,1400,0.5
21,HID455254,2000,1
5,HID455353,560,0.4
1,HID455696,5000,6.3
15,HID455756,630,1.13
21,HID455800,2000,0.4
20,HID455813,2000,1
14,HID455826,4800,0.81
,HID455985,0,0
5,HID456091,1500,0.59
1,HID456155,6500,4
25,HID456160,0,0
6,HID456228,0,0
15,HID456322,2000,1
16,HID456325,0,0
21,HID456435,1200,0.28
7,HID456471,1500,0.597
7,HID456555,1000,0.33
4,HID456732,500,0.43
6,HID456842,0,0
21,HID456905,4000,1
17,HID456943,1200,1
24,HID456964,15000,5
8,HID457122,400,0.14
7,HID457152,3500,3.495
,HID457153,1870,0.5375
6,HID457189,0,0
14,HID457206,1224,0.18
7,HID457240,4400,0.8
24,HID457390,0,0
6,HID457416,720,0.7
12,HID457422,4000,1.5
2,HID457563,6000,2
11,HID457615,0,0
14,HID457942,6000,2
3,HID458000,0,0
25,HID458071,1050,0.3
22,HID458086,1800,2
8,HID458138,0,0
5,HID458180,1850,0.54
5,HID458237,1000,0.8
8,HID458318,500,0.16
1,HID458358,0,0
7,HID458389,4500,0.6
4,HID458535,840,0.4
25,HID458539,0,0
21,HID458752,0,0
25,HID458876,800,0.7
2,HID458957,2000,1
3,HID458991,0,0
19,HID459055,2650,1.9
14,HID459159,3500,0.8
9,HID459161,0,0
2,HID459219,0,0
14,HID459320,2772,1.3
8,HID459363,0,0
8,HID459377,0,0
3,HID459516,900,0.35
2,HID459568,6205,2.5
25,HID459593,975,0.29
7,HID459703,1210,0.92
17,HID459731,2000,2
21,HID459845,1040,0.34
20,HID459925,1000,1.03
15,HID460031,150,0.3
17,HID460122,1000,1.5
17,HID460156,795,0.12
7,HID460233,720,0.553
6,HID460318,0,0
14,HID460417,1500,0.35
2,HID460468,12000,7
5,HID460491,700,0.42
21,HID460594,32000,4.08
25,HID460600,3000,0.94
14,HID460648,1500,0.8999
2,HID460905,0,0
5,HID461006,600,0.5
23,HID461031,0,0
4,HID461057,1400,1
4,HID461373,5000,1.7
20,HID461441,200,0.6
,HID461719,0,0
14,HID461901,1600,1.3
5,HID462103,0,0
19,HID462129,0,0
8,HID462142,1400,0.42
1,HID462179,0,0
14,HID462184,28000,8
6,HID462296,5000,1.9
25,HID462298,1500,0.5
1,HID462308,0,0
15,HID462325,1000,0.5
14,HID462349,2500,0.9
20,HID462367,5000,2.08
9,HID462584,0,0
10,HID462656,0,0
3,HID462737,0,0
7,HID462751,0,0
14,HID462766,1400,0.63
14,HID462905,8000,2
5,HID462978,1300,0.38
21,HID462992,0,0
25,HID463012,0,0
23,HID463054,1100,1.011
8,HID463102,0,0
20,HID463361,1700,1.65
14,HID463416,20000,3.5
8,HID463464,0,0
20,HID463532,1575,0.45
15,HID463544,1600,1.3
14,HID463609,3500,1
14,HID463749,2500,1.2
3,HID463830,0,0
21,HID463892,2000,0.8
16,HID463917,0,0
25,HID464059,0,0
3,HID464092,0,0
20,HID464122,0,0
2,HID464160,3500,8.5
3,HID464204,1800,0.6
14,HID464255,2500,0.9
21,HID464285,300,0.15
14,HID464354,1040,0.15
7,HID464389,2300,1.09
7,HID464469,2200,0.6
7,HID464503,4000,2.01
12,HID464529,0,0
12,HID464658,700,0.4
3,HID464667,0,0
20,HID464783,1200,0.98
6,HID464963,0,0
14,HID465114,1250,0.415
17,HID465169,0,0
25,HID465181,950,0.625
2,HID465209,0,0
6,HID465271,0,0
18,HID465278,500,0.5
5,HID465443,200,0.09
3,HID465616,0,0
8,HID465664,0,0
,HID465984,7500,3.12
18,HID466042,0,0
1,HID466061,0,0
2,HID466202,3200,0.32
15,HID466228,0,0
4,HID466251,4000,3
25,HID466339,3500,2.5
19,HID466387,4000,1.5
2,HID466435,1360,2
8,HID466645,0,0
11,HID466680,0,0
1,HID466687,0,0
3,HID466794,10200,2.3
25,HID466834,200,0.12
5,HID466857,800,0.3
15,HID466920,3000,2.9
1,HID466979,500,0.2
1,HID467082,1000,0.84
3,HID467167,280,0.96
17,HID467272,0,0
6,HID467425,300,0.8
17,HID467465,700,1
14,HID467492,6500,1.08
21,HID467552,32000,2.3
8,HID467588,0,0
2,HID467612,65000,12
20,HID467630,400,0.2
,HID467687,1500,0.5
17,HID467788,4240,3
3,HID467855,0,0
10,HID467857,0,0
20,HID467943,2520,0.87
1,HID468023,3000,2.3
19,HID468103,0,0
25,HID468104,400,0.5
4,HID468207,0,0
10,HID468578,2000,1
6,HID468677,0,0
15,HID468697,20000,14
14,HID468815,1000,0.3
6,HID468848,1400,1.3
7,HID469090,1800,0.5
10,HID469186,0,0
13,HID469334,11600,10
22,HID469377,0,0
14,HID469543,8500,2.2
20,HID469679,3000,0.8
17,HID469745,5000,5
2,HID469749,2000,1
14,HID469785,11000,1.7
10,HID469858,0,0
2,HID469873,0,0
6,HID469881,0,0
21,HID470000,700,0.15
,HID470040,0,0
1,HID470107,7000,0.8
25,HID470144,1000,0.42
5,HID470335,0,0
19,HID470348,0,0
25,HID470441,0,0
23,HID470447,1260,0.768
12,HID470459,0,0
20,HID470631,1300,0.6
6,HID470740,0,0
1,HID470795,0,0
1,HID470847,3000,0.85
14,HID470896,3000,0.5
17,HID470908,720,0.5
18,HID470938,900,0.5
17,HID470961,13500,4.5
5,HID470972,1600,1
7,HID470975,0,0
20,HID471128,2500,1.4
17,HID471248,17500,7
17,HID471339,1200,1
24,HID471356,0,0
3,HID471443,7000,1.5
21,HID471450,0,0
7,HID471537,1800,0.8
2,HID471605,17000,10
17,HID471656,630,0.7
2,HID471720,0,0
13,HID471800,900,0.5
1,HID471850,7650,2
14,HID471856,2000,0.75
2,HID471905,0,0
7,HID472057,2280,1.44
6,HID472065,0,0
8,HID472198,0,0
21,HID472240,0,0
2,HID472244,0,0
20,HID472311,3075,1.06
10,HID472500,11275,2.29
15,HID472630,8000,2.25
8,HID472881,1700,0.5
2,HID472930,0,0
21,HID472965,10000,3
15,HID472998,2000,1
2,HID473032,8000,5
21,HID473066,4000,2
10,HID473142,0,0
18,HID473281,0,0
7,HID473451,1100,0.6
17,HID473585,0,0
14,HID473592,250,0.051
14,HID473613,8000,3
20,HID473667,2265,0.6
10,HID473839,2500,1
8,HID474263,0,0
25,HID474265,3000,0.3
20,HID474289,1250,0.7
6,HID474316,0,0
,HID474325,0,0
14,HID474386,640,0.35
3,HID474438,2000,0.5
2,HID474527,0,0
14,HID474534,1200,0.7
1,HID474598,5900,3
9,HID474670,0,0
7,HID474717,3300,1.38
24,HID474766,0,0
3,HID474938,0,0
19,HID474994,0,0
3,HID475111,12000,2
7,HID475134,2350,1.17
2,HID475252,0,0
5,HID475262,2100,0.66
7,HID475268,600,0.2
21,HID475574,0,0
5,HID475678,2000,0.62
5,HID475720,1500,0.58
20,HID475740,1500,0.99
1,HID475823,3000,3
21,HID475875,0,0
3,HID475877,0,0
4,HID475897,3200,1.5
7,HID475899,2500,0.65
14,HID475931,4000,1.2
10,HID475959,0,0
21,HID476015,13500,1.28
20,HID476064,1000,1
14,HID476215,8200,2.3
4,HID476267,875,1
2,HID476341,0,0
7,HID476354,1350,0.3
15,HID476388,2020,1
4,HID476395,3000,3
8,HID476437,0,0
16,HID476527,2000,1.5
2,HID476820,7000,5
4,HID476931,10000,1.3
2,HID477031,0,0
14,HID477034,1500,1.1
12,HID477052,0,0
10,HID477064,0,0
20,HID477370,450,0.1
14,HID477448,1200,0.2
17,HID477453,3000,1
3,HID477479,0,0
4,HID477508,0,0
11,HID477516,8000,3.8
17,HID477685,3000,2
1,HID477700,0,0
20,HID477723,350,0.4
14,HID477845,0,0
10,HID477879,4500,1.09
20,HID477969,8000,4
1,HID478071,0,0
15,HID478085,3800,1
17,HID478165,0,0
17,HID478196,6000,5
20,HID478271,200,0.26
16,HID478282,500,1
10,HID478412,0,0
23,HID478460,0,0
1,HID478545,0,0
9,HID478570,0,0
9,HID478644,0,0
14,HID478662,3500,1.5
13,HID478665,8000,5.8
18,HID478684,0,0
21,HID478695,3500,1.1
18,HID478698,0,0
7,HID478835,1045,0.21
14,HID478980,5600,2
7,HID479168,4832,1.71
9,HID479225,0,0
10,HID479271,1000,0.5
2,HID479443,0,0
1,HID479482,600,4
13,HID479709,2000,1.5
25,HID479794,0,0
5,HID479833,200,0.2
20,HID479837,2500,1.4
12,HID479913,0,0
4,HID479984,3500,2
12,HID480035,0,0
2,HID480194,0,0
17,HID480234,0,0
21,HID480314,5250,0.6
7,HID480333,3600,1
14,HID480381,25000,2.5
15,HID480415,5000,3
21,HID480477,1200,0.48
21,HID480748,2500,0.7
14,HID480775,1200,0.27
3,HID480825,17500,2.5
24,HID480849,0,0
14,HID480872,4000,1.2
25,HID480898,0,0
25,HID480994,600,0.4
9,HID481086,0,0
8,HID481104,0,0
20,HID481440,1500,1.5
13,HID481500,5300,2.5
17,HID481584,1500,0.32
14,HID481789,0,0
3,HID481854,70,0.5
17,HID481917,400,0.5
21,HID481918,3200,1
3,HID482033,300,0.07
25,HID482279,0,0
21,HID482395,2000,0.8
23,HID482400,1800,0.3091
3,HID482422,500,0.4
6,HID482428,0,0
7,HID482436,750,0.37
7,HID482438,770,0.115
8,HID482469,1100,0.9
15,HID482526,500,0.8
5,HID482719,420,0.1
6,HID482826,3000,2
1,HID482828,2000,0.7
2,HID482956,1000,1
16,HID483069,900,1
19,HID483093,0,0
6,HID483190,0,0
11,HID483251,0,0
14,HID483401,1320,0.3
14,HID483410,560,0.45
13,HID483497,3200,4
4,HID483504,4500,1.5
,HID483637,770,0.5
19,HID483686,0,0
14,HID483756,2000,1.55
6,HID483887,2480,1.4624
1,HID483894,0,0
13,HID483924,1960,0.5
25,HID484157,1500,0.5
1,HID484172,4000,1
11,HID484195,350,0.5
5,HID484234,500,0.25
5,HID484313,500,0.2
8,HID484360,0,0
3,HID484416,2000,0.87
1,HID484419,3500,2
3,HID484515,0,0
9,HID484576,1000,1
25,HID484665,0,0
8,HID484672,0,0
4,HID484856,1000,0.6
20,HID484870,1000,0.2
5,HID484976,1920,0.45
2,HID484978,0,0
10,HID485146,0,0
6,HID485152,960,1.7
14,HID485189,490,0.5
25,HID485228,2500,0.2
5,HID485266,5000,3
10,HID485338,0,0
21,HID485354,2000,1
8,HID485591,0,0
14,HID485609,600,0.2
21,HID485629,3250,1.5
6,HID485750,4000,1.1
21,HID485932,7000,4
5,HID485942,560,0.58
4,HID485967,18500,3.1
25,HID486155,3500,1.15
5,HID486281,2040,0.73
10,HID486286,5000,2.5
25,HID486295,0,0
10,HID486369,3000,2
3,HID486444,0,0
3,HID486653,2000,1.4
10,HID486768,0,0
5,HID486816,0,0
8,HID486925,0,0
20,HID486936,495,0.25
,HID487118,0,0
5,HID487289,5000,1.71
20,HID487406,1250,0.79
8,HID487475,0,0
1,HID487512,0,0
17,HID487734,1000,2
17,HID487741,2800,1.3405
14,HID487796,6000,1.5
18,HID487877,0,0
,HID487942,5000,2
