hhid,feed_Chickens,main_purpose_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,own_all_Chickens,own_off_holding_Chickens,births_Chickens,bought_Chickens,purchase_price_Chickens,received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,meat_sold_Chickens,meat_stock_Chickens,meat_stock_purpose_Chickens,breeding_Chickens,breeding_cost_Chickens,vax_Chickens,num_vax_Chickens,trt_int_parasite_Chickens,trt_ext_parasite_Chickens,trt_vax_spending_Chickens,cur_trt_Chickens,cur_trt_spending_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,purchase_spending_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_eggs_Chickens,for_gift_Chickens,for_meat_Chickens,for_hh_consum_Chickens,for_savings_Chickens,for_breeding_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_2020_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,mortality_rt_Chickens,vax_pct_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_ppkg_Chickens,slghtr_value_Chickens,prod_value_Chickens,area_Chickens,productivity_Chickens,yield_Chickens,feed_Ducks,main_purpose_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,own_all_Ducks,own_off_holding_Ducks,births_Ducks,bought_Ducks,purchase_price_Ducks,received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,meat_sold_Ducks,meat_stock_Ducks,meat_stock_purpose_Ducks,breeding_Ducks,breeding_cost_Ducks,vax_Ducks,num_vax_Ducks,trt_int_parasite_Ducks,trt_ext_parasite_Ducks,trt_vax_spending_Ducks,cur_trt_Ducks,cur_trt_spending_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,purchase_spending_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_eggs_Ducks,for_gift_Ducks,for_meat_Ducks,for_hh_consum_Ducks,for_savings_Ducks,for_breeding_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_2020_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,mortality_rt_Ducks,vax_pct_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_ppkg_Ducks,slghtr_value_Ducks,prod_value_Ducks,area_Ducks,productivity_Ducks,yield_Ducks,weight,province,fhh,covid_shock,ag_comm,livestock_area,rice,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed,irrigation,drought,flood,extension_training
HID144084,1,3,0,,45,1,0,25,0,,0,6,3,16000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,1,0,0,25,19,6,39,.64102566,.48717949,.15384616,.09375,0,,,,,,,,,,,,,,800,,,,,15000,16000,,16000,36800,110400,16000,240000,350400,.0060000001,58400000,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.025762271702,17,0,1,2,.0060000000521541,1,0,0,40000,0,40000,0,0,0,0,0,0,1,0,0,
HID144178,2,3,0,,20,1,0,10,0,,0,0,0,16000,0,0,10,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,10,10,0,20,.5,.5,0,0,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,240000,240000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.723207603056,13,0,1,2,,1,1.5,1.5,88400,3000,85400,0,0,0,0,0,0,1,0,0,
HID144204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.720830218376,17,0,2,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
HID144231,1,3,0,,15,1,0,20,0,,0,10,0,17000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,20,15,5,10,2,1.5,.5,.33333334,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,127500,127500,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.750319830075,19,0,1,2,,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,
HID144311,1,3,0,,10,1,0,50,0,,0,15,0,18000,2,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,50,22,28,1,50,22,28,.29411766,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,0,18000,108000,108000,.00024000001,450000000,41666.664,1,3,0,,15,1,0,40,0,,0,3,0,14500,0,0,8,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,40,11,29,1,40,11,29,.073170729,0,,,,,,,,,,,500,,,500,,,,,14500,,14500,12000,21750,0,14500,232000,232000,.00036000001,644444416,41666.668,219.557273679639,5,0,1,2,.003000000026077,1,0,0,5200,1200,4000,0,0,0,0,0,0,1,0,0,
HID144312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2087506167452,24,0,1,2,.0012000000569969,1,1,1,16000,1200,14800,0,0,0,0,0,0,1,0,0,
HID144337,1,3,0,,7,1,0,0,0,,0,0,0,18000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,0,3,-3,10,0,.30000001,-.30000001,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,0,18000,108000,108000,.003,36000000,2333.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.785872272173,8,0,1,2,.003000000026077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
HID144395,2,3,0,,10,1,0,10,0,,0,0,0,17000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,10,5,5,5,2,1,1,0,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,0,17000,102000,102000,.00033333336,305999968,29999.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.32410089555199,21,0,1,2,.0020000000949949,1,0,0,500,450,0,0,0,20,30,0,0,1,0,0,
HID144429,1,3,0,,40,1,0,20,0,,0,8,0,17000,0,0,15,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,20,23,-3,43,.46511629,.53488374,-.069767445,.12698413,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,459000,459000,.0012000001,382499968,33333.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9074483214644,14,1,1,2,.0012000000569969,1,0,0,5000,2000,3000,0,0,0,0,0,0,0,0,0,
HID144449,1,3,0,,20,1,1,30,1,23000,0,10,0,19000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,23000,0,0,0,0,0,1,0,0,31,10,21,1,31,10,21,.3125,0,,,,,,,,,,,,,,800,,,,,19000,,19000,16000,43700,0,19000,0,0,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6743183447005,11,1,1,2,,0,0,,0,,,,,,,,,1,0,0,
HID144470,1,1,0,,10,1,0,12,0,,0,5,0,15000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,12,10,2,8,1.5,1.25,.25,.25,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,112500,112500,.039999999,2812500,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0624347514108,15,1,1,2,.0399999991059303,1,0,0,3000,1000,2000,0,0,0,0,0,0,1,1,0,
HID144483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,350,1,0,0,0,,0,68,0,10000,0,0,0,0,0,,0,,1,350,0,0,120000,0,,12,30,10,500,,1,0,1,0,0,0,0,0,0,68,-68,418,0,.16267942,-.16267942,.16267942,.83732057,3600,3652.5,,,,,0,0,1,3600,,,,500,,1800000,0,1800000,10000,,10000,12000,15000,0,10000,0,1800000,,319000000,25199.998,96.28641331634481,15,1,2,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
HID144548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.062137646071,4,1,2,2,.0019000000320375,1,0,0,2020,1500,520,0,0,0,0,0,0,0,1,0,
HID144559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1902172884668,2,0,1,2,.0012000000569969,0,0,,0,,,,,,,,,,0,0,
HID144718,1,3,0,,100,1,0,50,0,,0,40,0,14000,0,0,20,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,50,60,-10,110,.45454547,.54545456,-.090909094,.25,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,0,14000,420000,420000,.0012000001,349999968,83333.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.85247173605779,1,1,1,2,.0012000000569969,1,0,0,3000,2000,1000,0,0,0,0,0,0,1,1,1,
HID144806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.483192421147,3,1,2,2,.1164999976754189,0,0,,0,,,,,,,,,1,0,0,
HID144889,2,1,0,,20,1,0,150,0,,0,100,80,15000,0,4,15,0,0,,0,,0,0,0,0,,1,100000,,,,,,1,1,0,1,1,0,0,0,150,199,-49,69,2.173913,2.884058,-.71014494,.45662099,0,,,,,,,,,,,,,,800,,,,,15000,15000,,16000,34500,2760000,15000,450000,3210000,.0044,729545472,4545.4546,2,1,0,,200,1,0,250,10,2000,0,150,80,9000,0,2,5,0,0,,0,,0,0,0,0,,1,70000,,,,,20000,1,1,0,1,1,0,0,0,260,237,23,177,1.4689265,1.3389831,.1299435,.34324944,0,,,,,,,,,,,250,,,500,,,,,10000,9000,,12000,13500,1080000,9000,135000,1215000,.044,27613636,4545.4546,95.29407359344211,2,0,2,2,.1143999993801117,0,0,,0,,,,,,,,,1,1,1,
HID144929,2,1,0,,100,1,0,20,0,,0,70,0,15000,0,10,50,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,1,1,0,0,0,20,130,-110,210,.095238097,.61904764,-.52380955,.30434781,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,1125000,1125000,.00036363638,3093749760,275000,2,1,0,,80,1,0,20,0,,0,70,0,10000,0,0,10,0,0,,0,,0,0,0,0,,0,,,,,,,1,1,0,0,1,0,0,0,20,80,-60,140,.14285715,.5714286,-.42857143,.4375,0,,,,,,,,,,,250,,,500,,,,,10000,,10000,12000,15000,0,10000,150000,150000,.00029090911,515624960,274999.97,102.411534219018,2,0,2,2,.0012000000569969,0,0,,0,,,,,,,,,1,0,0,
HID144997,2,1,0,,130,1,0,90,5,18000,0,100,20,18000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,90000,1,1,0,0,0,0,0,0,95,120,-25,155,.61290324,.77419353,-.16129032,.40000001,0,,,,,,,,,,,,,,800,,,,,17000,18000,,16000,41400,828000,18000,0,828000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.76831711003121,10,1,1,2,,0,0,,0,,,,,,,,,0,0,0,
HID145179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.903981433133,6,1,1,2,,1,0,0,20000,0,20000,0,0,0,0,0,0,1,0,0,
HID145288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.835118711579,1,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID145290,1,3,0,,25,1,0,15,0,,0,0,5,14000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,1,0,0,15,10,5,20,.75,.5,.25,0,0,,,,,,,,,,,800,,,800,,,,,15000,14000,,16000,32200,161000,14000,84000,245000,.050000001,4900000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.835192166172,4,0,1,2,.0500000007450581,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID145537,1,1,0,,25,1,0,40,0,,0,30,0,15000,0,0,16,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,40,46,-6,31,1.2903225,1.483871,-.19354838,.42253521,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,312000,312000,.00035294119,883999936,70833.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.517885185017,6,1,1,2,.0060000000521541,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
HID145566,2,3,0,,10,1,0,4,0,,0,0,0,17000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,4,5,-1,11,.36363637,.45454547,-.090909094,0,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,85000,85000,.0144,5902778,694.44446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4841355909527,10,1,1,2,.0143999997526407,1,2,4,1000,0,1000,0,0,0,0,0,0,1,1,1,
HID145627,1,1,0,,2,1,0,10,0,,0,10,0,17000,0,0,2,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,10,12,-2,4,2.5,3,-.5,.71428573,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,40800,40800,.000066666667,612000000,30000,1,1,0,,2,1,0,0,0,,0,2,0,13000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,0,2,-2,4,0,.5,-.5,.5,0,,,,,,,,,,,450,,,500,,,,,13000,,13000,12000,19500,0,13000,0,0,.000066666667,0,30000,159.017188434148,14,0,1,2,.0017999999690801,1,0,0,2000,900,0,800,0,50,250,0,0,1,0,0,
HID145674,2,1,0,,60,1,0,4,0,,0,0,40,17000,0,0,10,0,0,,0,,0,0,0,0,,0,,,,,,,1,1,0,0,1,0,0,0,4,50,-46,106,.03773585,.47169811,-.43396226,0,0,,,,,,,,,,,,,,800,,,,,16000,17000,,16000,39100,1564000,17000,221000,1785000,.00023076925,7734999552,259999.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2339288225325,20,0,1,2,.0010000000474975,1,0,0,20,0,20,0,0,0,0,0,0,1,0,0,
HID145749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1230472639471,19,1,1,2,.0168999992311001,0,0,,0,,,,,,,,,1,0,0,
HID145758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,425,1,0,0,1000,2300,0,80,300,10000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,2300000,1,1,0,0,0,0,0,0,1000,380,620,1,1000,380,620,.079920083,0,,,,,,,,,,,450,,,500,,,,,13000,10000,,12000,15000,4500000,10000,0,4500000,.064800002,69444440,6558.6416,164.451150387654,14,1,1,2,.064800001680851,1,0,0,1000,300,700,0,0,0,0,0,0,0,0,0,
HID145877,1,3,0,,3,1,0,15,0,,0,5,0,17000,3,0,2,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,15,10,5,1,15,10,5,.3125,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,40800,40800,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9156960059194,10,0,1,2,,1,0,0,5000,0,5000,0,0,0,0,0,0,1,1,0,
HID145880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.668441584858,25,1,1,2,,1,0,0,900,550,350,0,0,0,0,0,0,1,0,0,
HID146050,1,3,0,,10,1,0,0,0,,0,0,0,18000,0,0,2,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,0,2,-2,12,0,.16666667,-.16666667,0,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,0,18000,36000,36000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.280618184486,5,1,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
HID146098,1,1,0,,85,1,0,0,0,,0,30,40,16000,0,0,5,0,0,,1,1,1,55,1,1,15000,1,10000,,,,,,0,1,0,0,1,0,0,0,0,75,-75,160,0,.46875,-.46875,.1875,.34375,,,,,,,,,,,800,,,800,,,,,20000,,,16000,36800,1472000,16000,80000,1552000,.008419048,184343888,10096.153,1,3,0,,20,1,0,0,0,,0,10,0,12000,0,0,9,0,0,,0,,1,0,0,1,15000,1,10000,,,,,,0,0,0,0,1,1,0,0,0,19,-19,39,0,.48717949,-.48717949,.25641027,0,,,,,,,,,,,,,,500,,,,,12000,,12000,12000,18000,0,12000,324000,324000,.0019809525,163557680,10096.153,82.4154347037835,12,1,1,2,.0104000000283122,0,0,,0,,,,,,,,,,0,0,
HID146099,2,3,0,,15,0,0,20,0,,0,10,2,18000,0,0,8,0,1,1,0,,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,20,20,0,15,1.3333334,1.3333334,0,.2857143,0,,,,,,,,,,,800,,,800,,,,,17000,18000,,16000,41400,82800,18000,144000,226800,.000091304348,2484000000,164285.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3531930885569,21,0,1,2,.0006999999750406,1,0,0,4080,1200,2800,0,0,80,0,0,0,1,0,0,
HID146205,1,1,0,,10,1,0,30,0,,0,4,15,18000,5,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,30,34,-4,14,2.1428571,2.4285715,-.2857143,.090909094,0,,,,,,,,,,,1000,,,800,,,,,18000,18000,,16000,41400,621000,18000,252000,873000,.025599999,34101564,390.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9308569745977,8,0,2,2,.0255999993532896,0,0,,0,,,,,,,,,,0,0,
HID146275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.184116135188,3,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID146905,2,3,0,,100,1,0,80,0,,0,80,0,15000,0,10,50,0,1,1,0,,0,0,0,0,,0,,,,,,,1,0,0,1,1,1,0,0,80,140,-60,160,.5,.875,-.375,.33333334,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,1125000,1125000,.0080000004,140624992,12499.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.412439782435,6,0,1,2,.0080000003799796,0,0,,0,,,,,,,,,1,0,0,
HID146958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8844283601648,10,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID147019,2,3,0,,10,0,0,10,0,,0,5,0,18000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,0,0,10,5,5,5,2,1,1,.33333334,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,0,18000,0,0,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5184420365578,5,1,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID147032,1,3,0,,50,1,0,20,0,,0,10,0,14000,0,9,20,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,1,1,1,0,0,20,39,-19,69,.28985506,.56521738,-.27536231,.11235955,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,0,14000,420000,420000,.0080000004,52499996,6249.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.506752128925,1,0,1,2,.0080000003799796,1,0,0,5000,2000,3000,0,0,0,0,0,0,1,0,1,
HID147084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.605475681237,6,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
HID147223,1,3,0,,10,1,0,25,0,,0,0,0,16000,0,0,0,0,0,,0,,0,0,0,0,,0,,5,3,2,800,,0,0,1,0,0,1,0,0,25,0,25,1,25,0,25,0,0,30,730.5,0,1,30,0,0,0,0,0,,,800,800,,24000,0,0,16000,,16000,16000,36800,0,16000,0,24000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.68434072207231,13,0,1,2,,0,0,,0,,,,,,,,,,0,0,
HID147304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.099227854344,8,0,1,2,.0049999998882413,1,0,0,75,20,55,0,0,0,0,0,0,1,0,0,
