hhid,feed_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,births_Chickens,bought_received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,num_vax_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_gift_Chickens,for_meat_Chickens,for_eggs_total_Chickens,for_eggs_sale_Chickens,for_eggs_consump_Chickens,for_eggs_gift_Chickens,for_eggs_other_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_start_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,peak_num_Chickens,mortality_rt_Chickens,vax_pct_Chickens,vax_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_unit_value_Chickens,slghtr_value_Chickens,prod_value_Chickens,feed_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,births_Ducks,bought_received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,num_vax_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_gift_Ducks,for_meat_Ducks,for_eggs_total_Ducks,for_eggs_sale_Ducks,for_eggs_consump_Ducks,for_eggs_gift_Ducks,for_eggs_other_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_start_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,peak_num_Ducks,mortality_rt_Ducks,vax_pct_Ducks,vax_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_unit_value_Ducks,slghtr_value_Ducks,prod_value_Ducks,feed_Geese,form_contract_Geese,contract_coverage_Geese,num_Geese,births_Geese,bought_received_Geese,deaths_Geese,sold_Geese,sale_ppkg_Geese,stolen_Geese,gift_Geese,slghtr_Geese,num_vax_Geese,months_eggs_collected_Geese,days_month_eggs_collect_Geese,daily_avg_egg_prod_Geese,egg_price_Geese,provision_feed_Geese,for_sale_live_Geese,for_gift_Geese,for_meat_Geese,for_eggs_total_Geese,for_eggs_sale_Geese,for_eggs_consump_Geese,for_eggs_gift_Geese,for_eggs_other_Geese,growth_Geese,loss_Geese,net_growth_Geese,num_start_Geese,growth_pct_Geese,loss_pct_Geese,net_growth_pct_Geese,peak_num_Geese,mortality_rt_Geese,vax_pct_Geese,vax_Geese,eggs_total_prod_Geese,eggs_prod_annualized_Geese,eggs_lost_pct_Geese,eggs_kept_pct_Geese,eggs_kept_Geese,eggs_lost_Geese,eggs_own_consump_pct_Geese,eggs_own_consump_Geese,eggs_sold_pct_Geese,eggs_sold_Geese,egg_price_prov_med_Geese,egg_price_obs_Geese,egg_price_impt_Geese,egg_price_natl_med_Geese,eggs_value_lost_Geese,eggs_value_cultiv_Geese,eggs_value_consump_Geese,eggs_revenue_Geese,ppkg_prov_med_Geese,sale_ppkg_obs_Geese,sale_ppkg_impt_Geese,ppkg_natl_med_Geese,sale_price_Geese,sale_revenue_Geese,slghtr_unit_value_Geese,slghtr_value_Geese,prod_value_Geese,province
HID392193,2,0,,3,30,0,0,15,14000,0,0,1,0,,,,,1,1,0,1,0,0,0,0,0,30,16,14,1,30,16,14,31,0,0,0,,,,,,,,,,,700,,,800,,,,,13000,14000,,16000,19740,296100,19740,19740,315840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID392323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID392384,1,0,,15,10,0,12,0,18000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,10,17,-7,22,.45454547,.77272725,-.31818181,32,.375,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,25380,,25380,126900,126900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID392420,2,0,,65,104,0,10,30,20000,24,20,30,0,,,,,1,1,1,1,0,0,0,0,0,104,114,-10,75,1.3866667,1.52,-.13333334,179,.055865921,0,0,,,,,,,,,,,,,,800,,,,,19500,20000,,16000,28200,846000,28200,846000,1692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
HID392567,2,0,,20,0,0,30,0,15000,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,30,-30,50,0,.60000002,-.60000002,50,.60000002,0,0,,,,,,,,,,,1000,,,800,,,,,15000,,15000,16000,21150,,21150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID392741,1,0,,9,6,0,0,0,15750,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,6,0,6,3,2,0,2,9,0,0,0,,,,,,,,,,,800,,,800,,,,,15750,,15750,16000,22207.5,,22207.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID392790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
HID392840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID392888,1,0,,26,20,0,10,0,15750,0,0,20,0,,,,,0,0,0,1,0,0,0,0,0,20,30,-10,36,.55555558,.83333331,-.27777779,56,.17857143,0,0,,,,,,,,,,,800,,,800,,,,,15750,,15750,16000,22207.5,,22207.5,444150,444150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID392962,1,0,,20,0,0,0,0,18000,10,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,10,-10,30,0,.33333334,-.33333334,30,0,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,25380,,25380,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID392981,1,0,,5,4,0,1,0,18000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,4,1,3,2,2,.5,1.5,6,.16666667,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,25380,,25380,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID392987,1,0,,100,80,0,30,50,17000,5,0,20,0,,,,,0,1,0,1,0,0,0,0,0,80,105,-25,125,.63999999,.83999997,-.2,205,.14634146,0,0,,,,,,,,,,,1200,,,800,,,,,18000,17000,,16000,23970,1198500,23970,479400,1677900,1,0,,8,0,8,3,0,13000,0,0,4,0,10,30,10,500,0,0,0,1,1,0,1,0,0,8,7,1,7,1.1428572,1,.14285715,15,.2,0,0,3000,3652.5,,,,,1,3000,,,500,,500,500,,1500000,1500000,,13000,,13000,12000,26390,,26390,105560,1605560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID393023,2,0,,100,95,0,50,0,17000,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,95,50,45,55,1.7272727,.90909094,.81818181,150,.33333334,0,0,,,,,,,,,,,1000,,,800,,,,,17000,,17000,16000,23970,,23970,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
HID393033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
HID393039,1,0,,60,20,0,3,62,16000,0,0,12,0,,,,,0,1,0,1,0,0,0,0,0,20,77,-57,117,.17094018,.65811968,-.48717949,137,.02189781,0,0,,,,,,,,,,,800,,,800,,,,,15750,16000,,16000,22560,1398720,22560,270720,1669440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID393127,1,0,,150,0,0,85,100,17000,0,0,10,0,,,,,0,1,0,1,0,0,0,0,0,0,195,-195,345,0,.56521738,-.56521738,345,.24637681,0,0,,,,,,,,,,,900,,,800,,,,,16000,17000,,16000,23970,2397000,23970,239700,2636700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID393182,2,0,,100,40,0,5,20,17000,0,12,35,0,,,,,1,1,1,1,0,0,0,0,0,40,72,-32,132,.30303031,.54545456,-.24242425,172,.029069768,0,0,,,,,,,,,,,,,,800,,,,,17000,17000,,16000,23970,479400,23970,838950,1318350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID393262,1,0,,46,67,0,7,0,20000,0,0,18,0,,,,,0,0,0,1,0,0,0,0,0,67,25,42,4,16.75,6.25,10.5,71,.098591551,0,0,,,,,,,,,,,,,,800,,,,,20000,,20000,16000,28200,,28200,507600,507600,1,0,,5,10,0,3,0,14000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,10,8,2,3,3.3333333,2.6666667,.66666669,13,.23076923,0,0,,,,,,,,,,,,,,500,,,,,14000,,14000,12000,28420,,28420,142100,142100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
HID393263,1,0,,4,40,2,38,0,20000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,42,38,4,1,42,38,4,43,.88372093,0,0,,,,,,,,,,,,,,800,,,,,20000,,20000,16000,28200,,28200,,0,1,0,,2,0,2,0,0,14000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,2,3,0,0,0,,,,,,,,,,,,,,500,,,,,14000,,14000,12000,28420,,28420,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
HID393299,2,0,,200,40,3,50,50,16000,0,22,20,0,,,,,1,1,1,1,0,0,0,0,0,43,142,-99,299,.14381272,.4749164,-.33110368,342,.14619882,0,0,,,,,,,,,,,,,,800,,,,,17000,16000,,16000,22560,1128000,22560,451200,1579200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID393468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID393488,1,0,,5,20,0,15,0,15000,0,0,10,0,,,,,0,0,0,1,0,0,0,0,0,20,25,-5,10,2,2.5,-.5,30,.5,0,0,,,,,,,,,,,700,,,800,,,,,15000,,15000,16000,21150,,21150,211500,211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID393565,1,0,,25,17,0,12,5,20000,0,0,5,0,,,,,0,1,0,1,0,0,0,0,0,17,22,-5,30,.56666666,.73333335,-.16666667,47,.25531915,0,0,,,,,,,,,,,750,,,800,,,,,17000,20000,,16000,28200,141000,28200,141000,282000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
HID393664,1,0,,6,8,0,4,0,16000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,8,9,-1,7,1.1428572,1.2857143,-.14285715,15,.26666668,0,0,,,,,,,,,,,500,,,800,,,,,16000,,16000,16000,22560,,22560,112800,112800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID393876,2,0,,35,13,0,0,0,14000,0,0,20,0,,,,,1,0,0,1,0,0,0,0,0,13,20,-7,42,.30952382,.47619048,-.16666667,55,0,0,0,,,,,,,,,,,1000,,,800,,,,,14000,,14000,16000,19740,,19740,394800,394800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
HID393934,1,0,,30,20,0,10,2,16000,0,3,12,0,,,,,0,1,1,1,0,0,0,0,0,20,27,-7,37,.54054052,.72972971,-.1891892,57,.1754386,0,0,,,,,,,,,,,,,,800,,,,,15000,16000,,16000,22560,45120,22560,270720,315840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
HID394110,1,0,,150,60,29,100,6,17000,0,6,8,0,,,,,0,1,1,1,0,0,0,0,0,89,120,-31,181,.49171272,.66298342,-.17127071,270,.37037036,0,0,,,,,,,,,,,500,,,800,,,,,16000,17000,,16000,23970,143820,23970,191760,335580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID394139,1,0,,4,12,0,10,0,16000,0,0,9,0,,,,,0,0,0,1,0,0,0,0,0,12,19,-7,11,1.0909091,1.7272727,-.63636363,23,.43478259,0,0,,,,,,,,,,,500,,,800,,,,,16000,,16000,16000,22560,,22560,203040,203040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID394140,1,0,,35,12,0,19,5,12000,0,2,6,0,,,,,0,1,1,1,0,0,0,0,0,12,32,-20,55,.21818182,.58181816,-.36363637,67,.28358209,0,0,,,,,,,,,,,500,,,800,,,,,15000,12000,,16000,16920,84600,16920,101520,186120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID394181,1,0,,7,0,0,3,0,17000,5,0,10,0,,,,,0,0,0,1,0,0,0,0,0,0,18,-18,25,0,.72000003,-.72000003,25,.12,0,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,23970,,23970,239700,239700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID394255,1,0,,30,30,0,0,5,12000,0,0,10,0,,,,,0,1,0,1,0,0,0,0,0,30,15,15,15,2,1,1,45,0,0,0,,,,,,,,,,,700,,,800,,,,,13000,12000,,16000,16920,84600,16920,169200,253800,1,0,,4,0,0,0,0,10000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,,,,,,,,,,,500,,,500,,,,,10000,,10000,12000,20300,,20300,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID394392,2,0,,200,0,200,10,300,13000,0,0,30,200,,,,,1,1,0,1,0,0,0,0,0,200,340,-140,340,.58823532,1,-.41176471,540,.018518519,.37037036,1,,,,,,,,,,,500,,,800,,,,,15000,13000,,16000,18330,5499000,18330,549900,6048900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID394419,1,0,,10,0,0,5,0,18000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,0,10,-10,20,0,.5,-.5,20,.25,0,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,25380,,25380,126900,126900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID394439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
HID394452,1,0,,40,80,0,25,0,20000,0,0,20,0,,,,,0,0,0,1,0,0,0,0,0,80,45,35,5,16,9,7,85,.29411766,0,0,,,,,,,,,,,,,,800,,,,,20000,,20000,16000,28200,,28200,564000,564000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
HID394478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID394494,1,0,,20,8,0,0,0,17000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,8,5,3,17,.47058824,.29411766,.17647059,25,0,0,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,23970,,23970,119850,119850,2,0,,2500,0,0,100,0,12000,0,0,0,2000,12,31,800,200,1,0,0,0,1,1,0,0,0,0,100,-100,2600,0,.03846154,-.03846154,2600,.03846154,.76923078,1,297600,292200,,,,,0,0,1,297600,260,200,,500,,59520000,0,59520000,12000,,12000,12000,24360,,24360,,59520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID394512,2,0,,10,10,0,0,15,16000,5,0,10,0,,,,,1,1,0,1,0,0,0,0,0,10,30,-20,30,.33333334,1,-.66666669,40,0,0,0,,,,,,,,,,,500,,,800,,,,,16000,16000,,16000,22560,338400,22560,225600,564000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID394562,2,0,,60,15,0,20,3,20000,15,5,4,0,,,,,1,1,1,1,0,0,0,0,0,15,47,-32,92,.16304348,.51086956,-.34782609,107,.18691589,0,0,,,,,,,,,,,,,,800,,,,,20000,20000,,16000,28200,84600,28200,112800,197400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
HID394592,1,1,0,9,7,2,30,0,16000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,9,35,-26,35,.25714287,1,-.74285716,44,.68181819,0,0,,,,,,,,,,,500,,,800,,,,,16000,,16000,16000,22560,,22560,112800,112800,1,1,0,12,10,2,5,0,11000,0,0,4,0,,,,,0,0,0,1,0,0,0,0,0,12,9,3,9,1.3333334,1,.33333334,21,.23809524,0,0,,,,,,,,,,,400,,,500,,,,,11000,,11000,12000,22330,,22330,89320,89320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID394651,1,0,,50,30,0,30,0,15000,6,1,10,0,,,,,0,0,1,1,0,0,0,0,0,30,47,-17,67,.44776121,.70149255,-.25373134,97,.30927834,0,0,,,,,,,,,,,700,,,800,,,,,15000,,15000,16000,21150,,21150,211500,211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID394733,1,0,,100,80,0,30,0,14000,0,0,25,0,,,,,0,0,0,1,0,0,0,0,0,80,55,25,75,1.0666667,.73333335,.33333334,155,.19354838,0,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,19740,,19740,493500,493500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
HID394748,1,0,,30,20,0,5,20,16000,0,0,8,0,,,,,0,1,0,1,0,0,0,0,0,20,33,-13,43,.46511629,.76744187,-.30232558,63,.079365082,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,,16000,22560,451200,22560,180480,631680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID394800,1,0,,20,200,0,70,20,15000,0,2,35,0,,,,,0,1,1,1,0,0,0,0,0,200,127,73,1,200,127,73,201,.3482587,0,0,,,,,,,,,,,,,,800,,,,,15000,15000,,16000,21150,423000,21150,740250,1163250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
HID394820,1,0,,10,40,0,8,0,13000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,40,8,32,1,40,8,32,41,.19512194,0,0,,,,,,,,,,,700,,,800,,,,,13000,,13000,16000,18330,,18330,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
