hhid,weight,province,feed_Buffalo,form_contract_Buffalo,contract_coverage_Buffalo,main_purpose_Buffalo,LIVESTOCKAGE_Buffalo,num_ado_male_Buffalo,num_ado_fem_Buffalo,num_adult_male_Buffalo,num_adult_fem_Buffalo,births_Buffalo,bought_received_Buffalo,deaths_Buffalo,sold_Buffalo,sale_price_Buffalo,stolen_Buffalo,gift_Buffalo,slghtr_Buffalo,num_vax_Buffalo,num_Buffalo,provision_feed_Buffalo,for_sale_live_Buffalo,for_gift_Buffalo,for_meat_Buffalo,for_draught_Buffalo,for_breeding_Buffalo,for_milk_Buffalo,growth_Buffalo,loss_Buffalo,net_growth_Buffalo,num_2019_Buffalo,growth_pct_Buffalo,loss_pct_Buffalo,net_growth_pct_Buffalo,mortality_rt_Buffalo,vax_pct_Buffalo,vax_Buffalo,price_prov_med_Buffalo,sale_price_obs_Buffalo,sale_price_impt_Buffalo,price_natl_med_Buffalo,sale_revenue_Buffalo,slghtr_unit_value_Buffalo,slghtr_value_Buffalo,prod_value_Buffalo,area_Buffalo,productivity_Buffalo,yield_Buffalo,feed_Cattle,form_contract_Cattle,contract_coverage_Cattle,main_purpose_Cattle,LIVESTOCKAGE_Cattle,num_ado_male_Cattle,num_ado_fem_Cattle,num_adult_male_Cattle,num_adult_fem_Cattle,births_Cattle,bought_received_Cattle,deaths_Cattle,sold_Cattle,sale_price_Cattle,stolen_Cattle,gift_Cattle,slghtr_Cattle,num_vax_Cattle,num_Cattle,provision_feed_Cattle,for_sale_live_Cattle,for_gift_Cattle,for_meat_Cattle,for_draught_Cattle,for_breeding_Cattle,for_milk_Cattle,growth_Cattle,loss_Cattle,net_growth_Cattle,num_2019_Cattle,growth_pct_Cattle,loss_pct_Cattle,net_growth_pct_Cattle,mortality_rt_Cattle,vax_pct_Cattle,vax_Cattle,price_prov_med_Cattle,sale_price_obs_Cattle,sale_price_impt_Cattle,price_natl_med_Cattle,sale_revenue_Cattle,slghtr_unit_value_Cattle,slghtr_value_Cattle,prod_value_Cattle,area_Cattle,productivity_Cattle,yield_Cattle,feed_Pigs,form_contract_Pigs,contract_coverage_Pigs,main_purpose_Pigs,LIVESTOCKAGE_Pigs,num_ado_male_Pigs,num_ado_fem_Pigs,num_adult_male_Pigs,num_adult_fem_Pigs,births_Pigs,bought_received_Pigs,deaths_Pigs,sold_Pigs,sale_price_Pigs,stolen_Pigs,gift_Pigs,slghtr_Pigs,num_vax_Pigs,num_Pigs,provision_feed_Pigs,for_sale_live_Pigs,for_gift_Pigs,for_meat_Pigs,for_draught_Pigs,for_breeding_Pigs,for_milk_Pigs,growth_Pigs,loss_Pigs,net_growth_Pigs,num_2019_Pigs,growth_pct_Pigs,loss_pct_Pigs,net_growth_pct_Pigs,mortality_rt_Pigs,vax_pct_Pigs,vax_Pigs,price_prov_med_Pigs,sale_price_obs_Pigs,sale_price_impt_Pigs,price_natl_med_Pigs,sale_revenue_Pigs,slghtr_unit_value_Pigs,slghtr_value_Pigs,prod_value_Pigs,area_Pigs,productivity_Pigs,yield_Pigs,fhh,covid_shock,ag_comm,livestock_area,rice,qty_rice_harvested,area_rice_harvested,irrigation,drought,flood,extension_training
HID243977,172.696476756254,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006000000284985,1,870,.3,1,0,0,
HID243986,172.041983021242,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,4,2,0,0,0,3,0,0,0,0,3000000,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3000000,,3000000,2000000,0,3000000,0,0,.0014062501,0,2133.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0015000000130385,0,0,0,1,1,0,
HID243989,132.801895581645,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,2,0,2,1,0,0,2,3000000,0,0,0,0,5,0,1,0,0,0,0,0,1,2,-1,6,.16666667,.33333334,-.16666667,0,0,0,3000000,,3000000,2000000,6000000,3000000,0,6000000,.0014423077,4160000000,3466.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0015000000130385,1,4000,1.65,1,1,0,1
HID244015,156.445836928901,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,5,0,0,0,2,0,0,1775000,0,0,0,0,5,0,1,0,0,0,0,0,2,0,2,3,.66666669,0,.66666669,0,0,0,1775000,,1775000,2000000,0,1775000,0,0,.00043402781,0,11519.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0005000000237487,1,3000,1.35,1,0,0,
HID244028,353.999706698071,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,2,0,0,1,0,0,0,0,1800000,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,.33333334,1,1800000,,1800000,2000000,0,1800000,0,0,.0011180125,0,2683.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0012000000569969,1,1900,1,1,0,0,
HID244334,203.519158447034,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,1,0,1,1,0,0,2,1775000,0,0,0,0,3,0,1,0,0,0,0,0,1,2,-1,4,.25,.5,-.25,0,0,0,1775000,,1775000,2000000,3550000,1775000,0,3550000,.001754386,2023499904,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0020000000949949,1,14710,1.74,0,0,1,
HID244431,253.503242183618,25,1,0,,5,2,0,0,0,2,0,0,0,0,3000000,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3000000,,3000000,3200000,0,3000000,0,0,.0021212122,0,942.85712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0035000001080334,1,3300,1,1,1,0,
HID244463,184.207952073156,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,.0080000003799796,0,0,0,1,0,0,
HID244477,162.343081796518,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,5,1,0,5,5,0,0,1,1400000,0,0,0,0,11,0,1,0,0,0,0,0,5,1,4,7,.71428573,.14285715,.5714286,0,0,0,1450000,1400000,,2000000,1400000,1400000,0,1400000,.0011186441,1251515008,9833.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0012000000569969,1,6215,3.5,1,0,0,
HID244484,95.42241732840949,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0012000000569969,1,1050,.4,0,0,0,
HID244534,108.823041713129,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,4,2,3,4,0,7,7,0,0,7,1200000,0,0,0,7,14,0,1,0,0,0,1,0,7,7,0,14,.5,.5,0,0,.33333334,1,2000000,1200000,,2000000,8400000,1200000,0,8400000,.0062222225,1350000000,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0080000003799796,1,7145,2,0,0,0,
HID244711,224.860420932238,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0005000000237487,1,21020,1.12,1,0,0,
HID244778,268.96967803358,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,4,2,1,0,0,1,1,0,0,0,2000000,0,0,0,2,2,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,2000000,,2000000,2000000,0,2000000,0,0,.0011,0,1818.1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0021999999880791,1,6000,1.4002,0,1,0,
HID244838,165.803559775262,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0005000000237487,1,1240,.6,1,0,1,
HID244852,186.011365777416,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,2,0,0,2,2,0,0,0,1775000,0,0,0,0,4,0,1,0,0,0,0,0,2,0,2,2,1,0,1,0,0,0,1775000,,1775000,2000000,0,1775000,0,0,.0018,0,2222.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0017999999690801,1,6620,1.478,1,0,0,
HID245072,151.409424301384,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,.0031999999191612,1,2250,.91,1,0,0,
HID245380,170.401763685349,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,0,0,2,0,0,0,0,3000000,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3000000,,3000000,2000000,0,3000000,0,0,.003,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.003000000026077,0,0,0,0,0,0,
HID245517,209.115935323345,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,4,2,0,0,0,1,0,0,0,0,1775000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1775000,,1775000,2000000,0,1775000,0,0,.00054545456,0,1833.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006000000284985,0,0,0,,0,0,
HID245650,27.063710176953,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,5,1,0,2,0,0,0,0,0,2,650000,0,0,0,0,2,1,1,0,0,0,0,0,0,2,-2,4,0,.5,-.5,0,0,0,480000,650000,,600000,1300000,650000,0,1300000,.0014,928571456,1428.5715,1,1,2,.0020999999251217,1,2130,1.17,1,0,0,
HID245830,129.962665592986,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,5,2,2,1,0,2,0,0,0,1,1900000,0,0,0,0,5,1,1,0,0,0,0,0,0,1,-1,6,0,.16666667,-.16666667,0,0,0,3000000,1900000,,2000000,1900000,1900000,0,1900000,.0019841271,957599936,2519.9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0020000000949949,1,1010,.4,1,1,0,
HID245896,101.001924714391,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0017999999690801,1,717,1.5,1,1,0,
HID245941,155.246544262466,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,3,2,2,1,0,0,0,2850000,0,0,0,0,7,0,1,0,0,0,0,0,1,0,1,6,.16666667,0,.16666667,0,0,0,2850000,,2850000,2000000,0,2850000,0,0,.0024999999,0,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0024999999441206,1,4080,1.56,1,0,0,
HID246077,45.5763852290947,15,1,0,,5,2,0,4,1,3,3,0,0,6,3000000,0,0,0,0,8,0,1,0,0,0,0,0,3,6,-3,11,.27272728,.54545456,-.27272728,0,0,0,3100000,3000000,,3200000,18000000,3000000,0,18000000,.034782607,517500032,230.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0399999991059303,1,1500,.7,1,1,0,
HID246134,137.352684886175,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0010000000474975,0,0,0,1,0,0,
HID246146,135.923681959218,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0022499999031425,1,3305,1.5011,1,1,0,
HID246247,141.422971970161,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0015999999595806,1,10420,2,1,0,0,
HID246254,296.364300021168,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,4,2,2,0,0,2,2,0,0,0,1800000,0,0,0,0,4,0,0,0,0,0,1,0,2,0,2,2,1,0,1,0,0,0,1800000,,1800000,2000000,0,1800000,0,0,.0029090908,0,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0031999999191612,1,7050,1.301,1,0,0,
HID246375,137.73614320875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,.0015999999595806,0,0,0,1,0,0,
HID246441,165.058314131436,21,1,0,,5,2,1,0,0,3,1,0,0,0,4500000,0,0,0,2,4,0,1,0,0,0,0,0,1,0,1,3,.33333334,0,.33333334,0,.5,1,4500000,,4500000,3200000,0,4500000,0,0,.0010169492,0,3933.3333,1,0,,5,2,0,1,0,2,0,0,0,0,2850000,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2850000,,2850000,2000000,0,2850000,0,0,.00076271186,0,3933.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.003000000026077,1,5264,1.25,1,0,0,
HID246562,75.8221402881115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0199999995529652,0,0,0,1,0,0,
HID246827,53.5226326415698,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,18000,3.28,1,1,0,
HID247085,64.3577767347021,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,2,0,1,1,0,0,0,2500000,0,0,0,2,3,0,1,0,0,0,0,0,1,0,1,2,.5,0,.5,0,.66666669,1,2500000,,2500000,2000000,0,2500000,0,0,.0011612903,0,2583.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0012000000569969,1,1000,.85,1,0,0,
HID247111,51.546645784377,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,1,0,0,2,0,0,0,2500000,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,1,2,0,2,0,0,0,2500000,,2500000,2000000,0,2500000,0,0,.00025000001,0,3999.9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,.0005000000237487,1,905,.68,1,0,0,
HID247186,138.201368200266,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,5,2,0,3,0,0,0,0,0,0,2850000,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2850000,,2850000,2000000,0,2850000,0,0,.061071429,0,49.122807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.1424999982118607,0,0,0,,0,0,
HID247235,45.4061932965412,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006000000284985,0,0,0,1,0,0,
HID247267,165.803559775262,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0003999999898952,0,0,0,0,0,0,
HID247275,167.507806239033,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0003999999898952,1,4038,6.0004,1,0,0,
HID247383,132.473915984391,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0015000000130385,1,25030,17.0011,1,1,0,
HID247599,349.113495614962,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,4,2,0,0,0,2,0,0,0,0,2600000,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,.5,1,2600000,,2600000,2000000,0,2600000,0,0,.0023529413,0,849.99994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0024000001139939,0,0,0,1,0,0,
HID247739,292.469839602589,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0040000001899898,1,6200,1.9,1,0,0,
HID247765,40.2038549238662,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,5,1,6,8,0,0,0,14,1,13,960000,0,0,0,13,14,1,1,0,0,0,0,0,14,14,0,14,1,1,0,.035714287,.4642857,1,720000,960000,,600000,12480000,960000,0,12480000,.0020000001,6239999488,6999.9995,0,1,2,.0020000000949949,0,0,0,,0,0,
HID247829,35.9691241560082,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.2099999934434891,0,0,0,,0,0,
HID247885,153.021366302153,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,4,2,0,0,0,2,0,0,0,0,1700000,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1700000,,1700000,2000000,0,1700000,0,0,.001,0,1999.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0010000000474975,0,0,0,1,0,0,
HID247992,171.125719233409,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0003999999898952,1,1640,.5,1,0,0,
HID248120,198.187067543867,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0003000000142492,1,720,.1707,1,0,1,
HID248141,32.6360704645742,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0012000000569969,0,0,0,1,0,0,
HID248281,27.522665879446,20,1,0,,5,2,1,1,1,1,1,0,0,0,3200000,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3,.33333334,0,.33333334,0,0,0,3200000,,3200000,3200000,0,3200000,0,0,.00099456089,0,4021.8755,1,0,,5,2,3,4,4,10,7,0,3,2,2400000,1,0,0,0,21,0,1,0,0,0,0,0,7,6,1,20,.34999999,.30000001,.050000001,.11111111,0,0,1500000,2400000,,2000000,4800000,2400000,0,4800000,.0052214451,919285760,4021.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0063999998383224,0,0,0,1,0,0,
HID248459,212.516194434109,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,2,3,0,5,2,0,0,5,3000000,0,0,0,0,10,0,1,0,0,0,0,0,2,5,-3,13,.15384616,.38461539,-.23076923,0,0,0,1775000,3000000,,2000000,15000000,3000000,0,15000000,.0011805556,12705882112,8470.5879,2,0,,5,1,8,7,0,3,15,0,10,8,700000,0,0,0,0,18,1,1,0,0,0,0,0,15,18,-3,21,.71428573,.85714287,-.14285715,.27777779,0,0,427500,700000,,600000,5600000,700000,0,5600000,.0021250001,2635293952,8470.5879,0,1,2,.003400000045076,1,30050,3.25,0,0,0,
HID248475,159.874568313468,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0005000000237487,1,6910,2,1,0,0,
HID248514,232.351039220407,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,0,0,4,0,0,0,0,1775000,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1775000,,1775000,2000000,0,1775000,0,0,.0018867926,0,2119.9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0020000000949949,1,1524,.89,1,0,0,
HID248542,88.8736135718255,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,1,1,0,0,0,0,1,0,1,600000,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,600000,600000,,600000,600000,600000,0,600000,.0040322579,148800000,248,0,1,2,.0049999998882413,1,1560,1,1,0,0,
HID248554,249.544957727818,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,0,0,4,0,0,0,1,1100000,0,0,0,0,4,0,1,0,0,0,0,0,0,1,-1,5,0,.2,-.2,0,0,0,2000000,1100000,,2000000,1100000,1100000,0,1100000,.0039603962,277749984,1009.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0040000001899898,1,400,.63,1,0,0,
HID248558,239.105402853643,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0040000001899898,1,2950,.89,1,0,0,
HID248569,32.4452162477859,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,0,1,2,3,0,0,0,2750000,0,0,0,0,3,0,1,0,0,0,0,0,3,0,3,1,3,0,3,0,0,0,2750000,,2750000,2000000,0,2750000,0,0,.0020000001,0,1499.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0020000000949949,1,24000,3.1,1,0,0,
HID248645,243.724866388476,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.003400000045076,1,3580,1.2,1,0,0,
